cityid_ppn,city,state_code,country_code,remove tag
800630728,Corpach,,UK,
800630729,Corfe Mullen,,UK,
800630730,Corfe Castle,,UK,
800630731,Corbridge,,UK,
800630732,Copmanthorpe,,UK,
800630733,Cookham,,UK,
800630734,Compton,,UK,
800630735,Comber,,UK,
800630737,Coleshill,,UK,
800630738,Coldred,,UK,
800630739,Cold Kirby,,UK,
800630740,Colby,,UK,
800630742,Codicote,,UK,
800630743,Coddington,,UK,
800630744,Coddenham,,UK,
800630745,Coatbridge,,UK,
800630746,Coanwood,,UK,
800630747,Clydebank,,UK,
800630748,Clovenfords,,UK,
800630749,Cloughton,,UK,
800630751,Clipstone,,UK,
800630752,Clifton,,UK,
800630753,Cleveleys,,UK,
800630754,Clenchwarton,,UK,
800630756,Claughton,,UK,
800630757,Churston Ferrers,,UK,
800630758,Christleton,,UK,
800630759,Choppington,,UK,
800630760,Chollerford,,UK,
800630761,Cholderton,,UK,
800630763,Chingford,,UK,
800630765,Chilham,,UK,
800630766,Chigwell,,UK,
800630768,Chideock,,UK,
800630769,Chiddingfold,,UK,
800630770,Chickerell,,UK,
800630771,Chew Magna,,UK,
800630772,Chelmorton,,UK,
800630773,Cheam,,UK,
800630774,Cheadle Hulme,,UK,
800630775,Chartham,,UK,
800630776,Charlwood,,UK,
800630777,Charlton,,UK,
800630778,Charing,,UK,
800630779,Chapelhall,,UK,
800630781,Ceres,,UK,
800630782,Cayton,,UK,
800630784,Caverswall,,UK,
800630785,Caversham,,UK,
800630786,Castletown,,UK,
800630787,Carslae,,UK,
800630788,Carnguwch,,UK,
800630789,Carlton,,UK,
800630791,Carleen,,UK,
800630792,Carew,,UK,
800630793,Cardinham,,UK,
800630794,Carcroft,,UK,
800630795,Capel Bangor,,UK,
800630796,Cambuslang,,UK,
800630797,Cairneyhill,,UK,
800630798,Caerleon,,UK,
800630800,Buxted,,UK,
800630802,Burton Bradstock,,UK,
800630803,Burton,,UK,
800630804,Burstow,,UK,
800630806,Burry Port,,UK,
800630807,Burpham,,UK,
800630808,Burntwood,,UK,
800630809,Burniston,,UK,
800630810,Burnham,,UK,
800630812,Burghfield,,UK,
800630813,Bulkington,,UK,
800630814,Buckley,,UK,
800630815,Buckden,,UK,
800630816,Broomhill,,UK,
800630817,Brookwood,,UK,
800630818,Brondini,,UK,
800630819,Brompton,,UK,
800630820,Bromborough,,UK,
800630821,Brockworth,,UK,
800630822,Brockley,,UK,
800630824,Broadwey,,UK,
800630825,Broadmayne,,UK,
800630827,Brigstock,,UK,
800630828,Bridge of Earn,,UK,
800630829,Bridge of Allan,,UK,
800630831,Bremhill,,UK,
800630833,Breage,,UK,
800630834,Braunston,,UK,
800630835,Bransgore,,UK,
800630836,Bramley,,UK,
800630837,Bramhope,,UK,
800630838,Bradwell,,UK,
800630839,Bradpole,,UK,
800630840,Bradley,,UK,
800630841,Bow Street,,UK,
800630843,Boughton Monchelsea,,UK,
800630844,Boughton,,UK,
800630845,Bothwell,,UK,
800630846,Bosham,,UK,
800630848,Borehamwood,,UK,
800630850,Bootle,,UK,
800630851,Bonvilston,,UK,
800630852,Bolton le Sands,,UK,
800630853,Bolney,,UK,
800630854,Boldon,,UK,
800630855,Bloxwich,,UK,
800630856,Bloxham,,UK,
800630857,Blidworth,,UK,
800630858,Blewbury,,UK,
800630859,Blean,,UK,
800630860,Bleadon,,UK,
800630861,Blairhall,,UK,
800630862,Black Notley,,UK,
800630863,Bitton,,UK,
800630864,Bittadon,,UK,
800630866,Bisley,,UK,
800630867,Bishopton,,UK,
800630868,Bishopston,,UK,
800630869,Bishops Tawton,,UK,
800630870,Bishops Stortford,,UK,
800630871,Bishops Lydeard,,UK,
800630872,Bishop Middleham,,UK,
800630873,Bishopbriggs,,UK,
800630876,Birdham,,UK,
800630877,Birch,,UK,
800630878,Bilston,,UK,
800630879,Bicton,,UK,
800630880,Bettws Disserth,,UK,
800630881,Bettws,,UK,
800630883,Berkhamsted,,UK,
800630884,Bentley,,UK,
800630885,Benniworth,,UK,
800630886,Belton,,UK,
800630887,Belsay,,UK,
800630888,Belbroughton,,UK,
800630889,Beeston,,UK,
800630890,Bedworth,,UK,
800630891,Beckington,,UK,
800630892,Beckford,,UK,
800630893,Bebington,,UK,
800630894,Bearsted,,UK,
800630895,Bayford,,UK,
800630896,Bawtry,,UK,
800630897,Battlesbridge,,UK,
800630898,Battersby,,UK,
800630900,Batheaston,,UK,
800630903,Barton upon Humber,,UK,
800630904,Barton,,UK,
800630905,Barthomley,,UK,
800630906,Barrow upon Humber,,UK,
800630907,Barrowford,,UK,
800630908,Barrhead,,UK,
800630910,Barnby Dun,,UK,
800630911,Barnby,,UK,
800630913,Balderstone,,UK,
800630914,Balblair,,UK,
800630915,Balbeggie,,UK,
800630917,Aylesford,,UK,
800630918,Aylesbeare,,UK,
800630919,Avoch,,UK,
800630920,Aughton,,UK,
800630921,Astwood Bank,,UK,
800630922,Aston Clinton,,UK,
800630923,Astley,,UK,
800630924,Askham,,UK,
800630925,Ashton under Lyne,,UK,
800630928,Ashford Carbonell,,UK,
800630929,Ashby,,UK,
800630930,Arne,,UK,
800630932,Arlington,,UK,
800630933,Ardmaleish,,UK,
800630934,Ardleigh,,UK,
800630935,Ardingly,,UK,
800630937,Appledore,,UK,
800630938,Antony,,UK,
800630939,Annahilt,,UK,
800630941,Angmering,,UK,
800630942,Amisfield Town,,UK,
800630943,Alveston,,UK,
800630944,Alrewas,,UK,
800630945,Alltsigh,,UK,
800630946,Allington,,UK,
800630947,Algarkirk,,UK,
800630948,Alderley,,UK,
800630949,Airth,,UK,
800630951,Ainsdale,,UK,
800630952,Addlestone,,UK,
800630953,Adderbury,,UK,
800630954,Acomb,,UK,
800630955,Abbotts Ann,,UK,
800630956,Abbotskerswell,,UK,
800630957,Ukonga,,TZ,
800630958,Bi Moja,,TZ,
800630959,Purud,,TJ,
800630960,Zollikon,,CH,
800630961,Villars sur Ollon,,CH,
800630963,Tasch,,CH,
800630964,Stein,,CH,
800630966,Schoftland,,CH,
800630967,Sankt Antoni,,CH,
800630968,Saflischmatten,,CH,
800630969,Rudlingen,,CH,
800630970,Rorbas,,CH,
800630971,Reichenburg,,CH,
800630972,Randogne,,CH,
800630974,Niedergampel,,CH,
800630976,Munchenbuchsee,,CH,
800630977,Muggio,,CH,
800630978,Morbio Inferiore,,CH,
800630979,Manno,,CH,
800630980,Lottigna,,CH,
800630982,Grandson,,CH,
800630984,Goldach,,CH,
800630985,Glaris,,CH,
800630986,Feusisberg,,CH,
800630987,Caviano,,CH,
800630988,Bolligen,,CH,
800630989,Binningen,,CH,
800630990,Bigorio,,CH,
800630991,Berisal,,CH,
800630992,Allschwil,,CH,
800630993,Vikmanshyttan,,SE,
800630994,Viken,,SE,
800630995,Vik,,SE,
800630996,Veddige,,SE,
800630997,Vastra Frolunda,,SE,
800630998,Varekil,,SE,
800630999,Valbo,,SE,
800631000,Troxhult,,SE,
800631001,Tosse,,SE,
800631002,Torslanda,,SE,
800631003,Torsays,,SE,
800631004,Torpa,,SE,
800631005,Timmele,,SE,
800631006,Tidaholm,,SE,
800631008,Svartvik,,SE,
800631010,Stigtomta,,SE,
800631011,Sollefteay,,SE,
800631012,Soderaykra,,SE,
800631013,Skepplanda,,SE,
800631014,Saxtorp,,SE,
800631015,Satra,,SE,
800631016,Saro,,SE,
800631018,Rydaholm,,SE,
800631019,Rottneros,,SE,
800631020,Rapplinge,,SE,
800631021,Rayda,,SE,
800631023,Nybro,,SE,
800631024,Norra Sandby,,SE,
800631025,Mora,,SE,
800631026,Molnlycke,,SE,
800631027,Mayttsund,,SE,
800631028,Marback,,SE,
800631030,Lugnvik,,SE,
800631031,Lomma,,SE,
800631032,Linghed,,SE,
800631033,Limhamn,,SE,
800631034,Lerberget,,SE,
800631035,Lannavaara,,SE,
800631037,Layngasjo,,SE,
800631038,Layngays,,SE,
800631041,Kallinge,,SE,
800631042,Kallby,,SE,
800631045,Huskvarna,,SE,
800631047,Horda,,SE,
800631048,Holsbybrunn,,SE,
800631049,Hollebygget,,SE,
800631050,Hogbo,,SE,
800631051,Hjortsberga,,SE,
800631052,Hjarnarp,,SE,
800631053,Heberg,,SE,
800631055,Hallaryd,,SE,
800631056,Gripenberg,,SE,
800631058,Genarp,,SE,
800631059,Gemla,,SE,
800631061,Frosakull,,SE,
800631062,Forsvik,,SE,
800631063,Forssjo,,SE,
800631064,Forslov,,SE,
800631065,Forsbacka,,SE,
800631066,Figeholm,,SE,
800631067,Farlov,,SE,
800631068,Fayrbo,,SE,
800631070,Enviken,,SE,
800631071,Enesbo,,SE,
800631072,Endre,,SE,
800631073,Edsvalla,,SE,
800631074,Edsbyn,,SE,
800631075,Dalsjofors,,SE,
800631076,Bua,,SE,
800631077,Brannan,,SE,
800631078,Bonas,,SE,
800631080,Blentarp,,SE,
800631081,Blayvik,,SE,
800631082,Bjorstorp,,SE,
800631085,Anderstorp,,SE,
800631091,Mandaue City,,PH,
800631092,Malimanga,,PH,
800631098,Kampung Kelola,,MY,
800631099,Sungai Lalang,,MY,
800631100,Kampong Tenglu Besar,,MY,
800631103,Kampong Raja,,MY,
800631104,Kampong Kerayong,,MY,
800631105,Kampong Gong Badak,,MY,
800631106,Kampong Bukit Mati,,MY,
800631107,Kampong Bohol,,MY,
800631108,Kampong Bendang Gunchil,,MY,
800631109,Kampong Ayer Terjun,,MY,
800631113,Saralandzh,,AM,
800631114,Chambarak,,AM,
800631116,Kitwe,,ZM,
800631117,Kabulonga,,ZM,
800631119,Peresecina,,MD,
800631120,Singerei,,MD,
800631121,Codru,,MD,
800631122,Velingara,,SN,
800631123,Ouoran,,SN,
800631124,Mbour,,SN,
800631125,Mwandoni,,KE,
800631126,Mto Panga,,KE,
800631128,Embakasi,,KE,
800631129,Wellawatta,,LK,
800631130,Rajagiriya,,LK,
800631132,Nugegoda,,LK,
800631133,Omili,,PG,
800631134,Lorengau,,PG,
800631135,Kokopo,,PG,
800631136,Kimbe,,PG,
800631137,Vila Seca,,PT,
800631138,Vila Nova,,PT,
800631140,Varzea,,PT,
800631141,Vale,,PT,
800631142,Valbom,,PT,
800631145,Travanca,,PT,
800631146,Terrugem,,PT,
800631147,Teixoso,,PT,
800631148,Seixas,,PT,
800631150,Sao Vicente da Beira,,PT,
800631151,Sao Pedro,,PT,
800631152,Sao Martinho,,PT,
800631153,Sao Jacinto,,PT,
800631155,Santa Eulalia,,PT,
800631156,Sangalhos,,PT,
800631157,Samora Correia,,PT,
800631158,Salgueiro do Campo,,PT,
800631159,Romeira,,PT,
800631160,Rocha,,PT,
800631161,Rio Frio,,PT,
800631162,Ribeiro Frio,,PT,
800631163,Ribeirao,,PT,
800631164,Quiaios,,PT,
800631167,Povoa de Cima,,PT,
800631168,Porto Judeu,,PT,
800631169,Porto de Lagos,,PT,
800631171,Ponte de Sao Simao,,PT,
800631172,Ponte da Barca,,PT,
800631173,Pinhel,,PT,
800631174,Pico,,PT,
800631175,Pero Viseu,,PT,
800631176,Parede,,PT,
800631178,Odivelas,,PT,
800631179,Murches,,PT,
800631180,Mosqueiros,,PT,
800631182,Montes Borralhos,,PT,
800631183,Monte da Formiga,,PT,
800631184,Miramar,,PT,
800631185,Manadas,,PT,
800631186,Madeira,,PT,
800631187,Lourosa,,PT,
800631188,Jolda,,PT,
800631189,Igarei,,PT,
800631190,Gois,,PT,
800631191,Gens,,PT,
800631192,Galegos,,PT,
800631193,Gafanha do Carmo,,PT,
800631194,Gafanha da Encarnacao,,PT,
800631195,Frazao,,PT,
800631196,Fontinhas,,PT,
800631197,Fontanelas,,PT,
800631198,Feteira,,PT,
800631200,Fermela,,PT,
800631201,Faja de Cima,,PT,
800631202,Faial,,PT,
800631203,Esmoriz,,PT,
800631206,Curral das Freiras,,PT,
800631208,Corroios,,PT,
800631209,Corredoura,,PT,
800631210,Cerquido,,PT,
800631212,Carvoeira,,PT,
800631213,Carreco,,PT,
800631214,Carcavelos,,PT,
800631215,Caratao,,PT,
800631216,Canical,,PT,
800631217,Cabo da Roca,,PT,
800631218,Cabacos,,PT,
800631219,Buarcos,,PT,
800631220,Brejenjas,,PT,
800631221,Boaventura,,PT,
800631222,Beringel,,PT,
800631223,Bensafrim,,PT,
800631224,Belas,,PT,
800631228,Arneiros,,PT,
800631229,Arieiro,,PT,
800631230,Arganil,,PT,
800631231,Anceriz,,PT,
800631232,Alvito da Beira,,PT,
800631233,Almalaguez,,PT,
800631234,Alges,,PT,
800631235,Alfragide,,PT,
800631236,Alcoutim,,PT,
800631237,Alagoa,,PT,
800631239,Aboim,,PT,
800631240,Zwanenburg,,NL,
800631241,Zuidschermer,,NL,
800631242,Zuidlaren,,NL,
800631243,Zevenhuizen,,NL,
800631244,Zeeland,,NL,
800631245,Zeegse,,NL,
800631246,Woubrugge,,NL,
800631247,Woensdrecht,,NL,
800631248,Wichmond,,NL,
800631249,Wezep,,NL,
800631250,Westervoort,,NL,
800631251,Warnsveld,,NL,
800631252,Wagenberg,,NL,
800631253,Waalre,,NL,
800631254,Vries,,NL,
800631255,Vlierden,,NL,
800631256,Velsen Zuid,,NL,
800631257,Vaassen,,NL,
800631258,Urmond,,NL,
800631259,Ulvenhout,,NL,
800631261,Ugchelen,,NL,
800631262,Tinallinge,,NL,
800631264,Tiendeveen,,NL,
800631265,Terwolde,,NL,
800631266,Terheijden,,NL,
800631267,Tegelen,,NL,
800631268,Swalmen,,NL,
800631269,Soestduinen,,NL,
800631271,Sleen,,NL,
800631273,Rozenburg,,NL,
800631274,Rosmalen,,NL,
800631275,Roderwolde,,NL,
800631276,Ritthem,,NL,
800631278,Riel,,NL,
800631279,Ridderkerk,,NL,
800631280,Rhoon,,NL,
800631281,Rheden,,NL,
800631282,Reeuwijk,,NL,
800631283,Putte,,NL,
800631284,Poeldijk,,NL,
800631285,Pernis,,NL,
800631286,Peize,,NL,
800631287,Overdinkel,,NL,
800631288,Oude Pekela,,NL,
800631289,Oudemolen,,NL,
800631290,Oterleek,,NL,
800631291,Oranjewoud,,NL,
800631292,Oostzaan,,NL,
800631293,Oostwold,,NL,
800631294,Ooij,,NL,
800631295,Ochten,,NL,
800631297,Noordstroe,,NL,
800631298,Nederhorst den Berg,,NL,
800631300,Monster,,NL,
800631301,Mijdrecht,,NL,
800631302,Marssum,,NL,
800631305,Lonneker,,NL,
800631306,Loenen,,NL,
800631307,Lith,,NL,
800631308,Lijnden,,NL,
800631309,Liempde,,NL,
800631310,Lathum,,NL,
800631311,Laren,,NL,
800631312,Landsmeer,,NL,
800631313,Kudelstaart,,NL,
800631314,Kortenhoef,,NL,
800631315,Koog aan de Zaan,,NL,
800631316,Koningsbosch,,NL,
800631317,Klarenbeek,,NL,
800631319,Kedichem,,NL,
800631320,Katwoude,,NL,
800631321,Jelsum,,NL,
800631322,Ilpendam,,NL,
800631323,IJmuiden,,NL,
800631324,Huissen,,NL,
800631325,Huijbergen,,NL,
800631326,Hoogerheide,,NL,
800631327,Hoevelaken,,NL,
800631328,Hoensbroek,,NL,
800631329,Heemstede,,NL,
800631330,Hattem,,NL,
800631331,Harmelen,,NL,
800631332,Hallum,,NL,
800631333,Halfweg,,NL,
800631334,Grubbenvorst,,NL,
800631335,Goutum,,NL,
800631336,Goirle,,NL,
800631337,Gapinge,,NL,
800631338,Ewijk,,NL,
800631339,Emst,,NL,
800631340,Eygelshoven,,NL,
800631341,Eemnes,,NL,
800631342,Drijber,,NL,
800631343,Dreumel,,NL,
800631344,Dreischor,,NL,
800631345,Doorwerth,,NL,
800631346,Diepenveen,,NL,
800631347,Den Dolder,,NL,
800631348,De Meern,,NL,
800631349,De Kwakel,,NL,
800631351,Born,,NL,
800631352,Beverwijk,,NL,
800631353,Beuningen,,NL,
800631354,Berkenwoude,,NL,
800631355,Berg en Dal,,NL,
800631357,Bathmen,,NL,
800631358,Assendelft,,NL,
800631359,Ankeveen,,NL,
800631360,Alteveer,,NL,
800631362,Monrovia,,LR,
800631364,Vanar,,IN,
800631365,Taliparamba,,IN,
800631366,Sapotra,,IN,
800631367,Mandsaur,,IN,
800631369,Kasambal,,IN,
800631370,Jorhat,,IN,
800631371,Iritti,,IN,
800631372,Fort Saint David,,IN,
800631374,Mamoudzou,,YT,
800631375,Nuuk,,GL,
800631376,Legon,,GH,
800631377,Bruburam,,GH,
800631378,Bawaleshi,,GH,
800631379,Achimota,,GH,
800631380,Bata,,GQ,
800631381,Lubumbashi,,CD,
800631382,Kinshasa,,CD,
800631383,Binza,,CD,
800631384,Umuinya,,NG,
800631385,Kano,,NG,
800631386,Kaduna,,NG,
800631388,Ikeja,,NG,
800631389,Benin City,,NG,
800631390,Enugu,,NG,
800631391,Calabar,,NG,
800631392,Bariga,,NG,
800631393,Akinogun,,NG,
800631394,Wiener Neudorf,,AT,
800631395,Wernberg,,AT,
800631396,Vils,,AT,
800631399,Ullrichs,,AT,
800631400,Trahutten,,AT,
800631402,Schonberg,,AT,
800631406,Sankt Veit,,AT,
800631407,Sankt Georgen,,AT,
800631408,Saak,,AT,
800631410,Pflach,,AT,
800631411,Oslip,,AT,
800631412,Obersdorf,,AT,
800631413,Obermuhlbach,,AT,
800631414,Obermieger,,AT,
800631415,Oberlienz,,AT,
800631416,Neulengbach,,AT,
800631417,Muntigl,,AT,
800631419,Moggers,,AT,
800631420,Moderegg,,AT,
800631422,Messern,,AT,
800631423,Maria Saal,,AT,
800631425,Kostendorf,,AT,
800631426,Korneuburg,,AT,
800631427,Kleinlobming,,AT,
800631428,Kefermarkt,,AT,
800631429,Kalsdorf bei Graz,,AT,
800631433,Grunbach,,AT,
800631434,Grabersdorf,,AT,
800631435,Gallneukirchen,,AT,
800631436,Gallizien,,AT,
800631437,Fernitz,,AT,
800631438,Erlach,,AT,
800631439,Einoden,,AT,
800631440,Brunn am Gebirge,,AT,
800631441,Bodental,,AT,
800631442,Bodensdorf,,AT,
800631445,Altossiach,,AT,
800631446,Zwijndrecht,,BE,
800631448,Wepion,,BE,
800631449,Vorselaar,,BE,
800631450,Thier de la Pisserotte,,BE,
800631451,Sart,,BE,
800631452,Ruisbroek,,BE,
800631454,Rattevalle,,BE,
800631455,Ranst,,BE,
800631456,Pecq,,BE,
800631457,Neerijse,,BE,
800631458,Mont Saint Guibert,,BE,
800631459,Mispelburg,,BE,
800631460,Lessines,,BE,
800631461,Les Maurlires,,BE,
800631462,Leffinge,,BE,
800631464,Langemark,,BE,
800631465,La Hulpe,,BE,
800631466,Kunsel,,BE,
800631467,Kortenberg,,BE,
800631468,Kontich,,BE,
800631469,Kapellen,,BE,
800631470,Ivoz,,BE,
800631471,Huldenberg,,BE,
800631472,Holsbeek,,BE,
800631473,Hoeselt,,BE,
800631474,Herve,,BE,
800631476,Harelbeke,,BE,
800631477,Grandmenil,,BE,
800631478,Frameries,,BE,
800631480,Fasol,,BE,
800631481,Diegem,,BE,
800631483,Courcelles,,BE,
800631484,Chatelet,,BE,
800631486,Braives,,BE,
800631487,Binche,,BE,
800631488,Beverlo,,BE,
800631489,Belle Eau,,BE,
800631491,Beauvechain,,BE,
800631492,Baelen,,BE,
800631493,Au Caillou,,BE,
800631494,Zapolæye,,BY,
800631495,Vitebsk,,BY,
800631497,Senækovo,,BY,
800631499,Nesilovtsy,,BY,
800631501,Malakhovichi,,BY,
800631502,Mogilev,,BY,
800631503,Krupenina,,BY,
800631504,Krasovshchyzna,,BY,
800631505,Izabelino,,BY,
800631506,Gomel,,BY,
800631507,Brest,,BY,
800631509,Belyy Bereg,,BY,
800631510,Changle,,CN,
800631511,Tangkeng,,CN,
800631514,Lancang,,CN,
800631515,Lincang,,CN,
800631518,Zwiefalten,,DE,
800631519,Zwethau,,DE,
800631520,Zirkow,,DE,
800631523,Wolfen,,DE,
800631526,Windesheim,,DE,
800631527,Westgroaefehn,,DE,
800631528,Wennebostel,,DE,
800631530,Weddingstedt,,DE,
800631531,Walschleben,,DE,
800631532,Waldmohr,,DE,
800631533,Wackersdorf,,DE,
800631537,Unterwellenborn,,DE,
800631538,Triftern,,DE,
800631539,Trierweiler,,DE,
800631540,Trebur,,DE,
800631543,Thalheim,,DE,
800631544,Tailfingen,,DE,
800631545,Syke,,DE,
800631546,Sundhausen,,DE,
800631547,Sulingen,,DE,
800631548,Stockheim Mittelfranken,,DE,
800631549,Stimpfach,,DE,
800631550,Stephanskirchen,,DE,
800631551,Staig,,DE,
800631552,Stahnsdorf,,DE,
800631553,Stadtsteinach,,DE,
800631555,Spabrucken,,DE,
800631556,Sorgenloch,,DE,
800631558,Schwabsoien,,DE,
800631559,Schopfloch,,DE,
800631560,Schonkirchen,,DE,
800631561,Schalksmuhle,,DE,
800631563,Sande,,DE,
800631564,Salzweg,,DE,
800631565,Salching,,DE,
800631567,Ruthen,,DE,
800631568,Rutesheim,,DE,
800631569,Rust,,DE,
800631570,Rudesheim,,DE,
800631571,Roatal,,DE,
800631572,Rohr,,DE,
800631573,Rimpar,,DE,
800631574,Riedering,,DE,
800631575,Ratekau,,DE,
800631576,Randerath,,DE,
800631578,Radefeld,,DE,
800631579,Rackwitz,,DE,
800631580,Puttgarden,,DE,
800631581,Purgen,,DE,
800631582,Prohn,,DE,
800631583,Pressath,,DE,
800631584,Poppenhausen,,DE,
800631586,Pentling,,DE,
800631587,Papendorf,,DE,
800631588,Pampow,,DE,
800631589,Pahl,,DE,
800631590,Owingen,,DE,
800631591,Osterronfeld,,DE,
800631593,Orsingen Nenzingen,,DE,
800631594,Opfenbach,,DE,
800631595,Onstmettingen,,DE,
800631596,Oldenburg in Holstein,,DE,
800631597,Oelde,,DE,
800631598,Ochtrup,,DE,
800631599,Oberostendorf,,DE,
800631600,Oberndorf,,DE,
800631603,Oberdorla,,DE,
800631604,Nordholz,,DE,
800631605,Nordheim,,DE,
800631608,Niederdorla,,DE,
800631611,Nemsdorf,,DE,
800631613,Muldenstein,,DE,
800631615,Morsum,,DE,
800631618,Michelstadt,,DE,
800631619,Menslage,,DE,
800631620,Meine,,DE,
800631622,Mauerstetten,,DE,
800631623,Mammendorf,,DE,
800631624,Malsch,,DE,
800631626,Lugau,,DE,
800631627,Lorch,,DE,
800631628,Lohfelden,,DE,
800631629,Lindenthal,,DE,
800631630,Lilienthal,,DE,
800631631,Liebenau,,DE,
800631632,Leinburg,,DE,
800631634,Lappersdorf,,DE,
800631635,Langweid,,DE,
800631638,Lancken Granitz,,DE,
800631639,Laage,,DE,
800631641,Kummersbruck,,DE,
800631642,Kreuztal,,DE,
800631643,Kreilhof,,DE,
800631644,Kornwestheim,,DE,
800631645,Konigsbronn,,DE,
800631649,Klixbull,,DE,
800631651,Kissing,,DE,
800631652,Kirchentellinsfurt,,DE,
800631653,Kirchehrenbach,,DE,
800631654,Kippenheim,,DE,
800631655,Kieselbach,,DE,
800631656,Kempen,,DE,
800631657,Kasacker,,DE,
800631658,Karlskron,,DE,
800631659,Kamminke,,DE,
800631662,Johanngeorgenstadt,,DE,
800631663,Jestetten,,DE,
800631664,Jerichow,,DE,
800631666,Inzigkofen,,DE,
800631667,Immenhausen,,DE,
800631669,Neuried,,DE,
800631670,Huttlingen,,DE,
800631672,Huglfing,,DE,
800631673,Hugelsheim,,DE,
800631674,Horb am Neckar,,DE,
800631675,Hohennauen,,DE,
800631676,Hitzing,,DE,
800631678,Heuchlingen,,DE,
800631679,Hemer,,DE,
800631680,Heldenfingen,,DE,
800631681,Heergasse,,DE,
800631682,Haxthauserhof,,DE,
800631683,Hausham,,DE,
800631684,Harthausen,,DE,
800631685,Hallerndorf,,DE,
800631687,Hackenheim,,DE,
800631688,Gutow,,DE,
800631689,Gundelwangen,,DE,
800631690,Grunheide,,DE,
800631691,Gruna,,DE,
800631692,Grub am Forst,,DE,
800631694,Groa Leuthen,,DE,
800631695,Groakarolinenfeld,,DE,
800631697,Grosselfingen,,DE,
800631698,Groeden,,DE,
800631699,Grebenstein,,DE,
800631700,Grauhof,,DE,
800631703,Goseck,,DE,
800631705,Gittelde,,DE,
800631707,Geseke,,DE,
800631709,Gerbrunn,,DE,
800631710,Geraberg,,DE,
800631711,Geltow,,DE,
800631712,Geldersheim,,DE,
800631715,Gaggenau,,DE,
800631716,Friedrichsthal,,DE,
800631717,Flieden,,DE,
800631718,Fischbeck,,DE,
800631720,Ermstedt,,DE,
800631721,Erharting,,DE,
800631722,Ennepetal,,DE,
800631723,Emstek,,DE,
800631725,Elmpt,,DE,
800631726,Einsiedel,,DE,
800631728,Dreis,,DE,
800631730,Dingolfing,,DE,
800631732,Conneforder Feld,,DE,
800631733,Buxheim,,DE,
800631734,Buchholz,,DE,
800631735,Brunsbuttel,,DE,
800631736,Bruck,,DE,
800631737,Bruchhausen,,DE,
800631738,Brockel,,DE,
800631740,Bosdorf,,DE,
800631741,Borsdorf,,DE,
800631742,Borgholzhausen,,DE,
800631743,Boos,,DE,
800631744,Boltersen,,DE,
800631745,Bolsterlang,,DE,
800631746,Bollschweil,,DE,
800631747,Bogen,,DE,
800631749,Bodenheim,,DE,
800631750,Boddin,,DE,
800631751,Bockhorn,,DE,
800631752,Bobingen,,DE,
800631753,Blucherhof,,DE,
800631754,Blieskastel,,DE,
800631756,Bischberg,,DE,
800631757,Birkenhain,,DE,
800631758,Birkenau,,DE,
800631759,Biederitz,,DE,
800631760,Bickenbach,,DE,
800631763,Bergrheinfeld,,DE,
800631764,Berg,,DE,
800631765,Bennstedt,,DE,
800631766,Beilrode,,DE,
800631769,Baumholder,,DE,
800631770,Barael,,DE,
800631772,Barenbach,,DE,
800631773,Bammental,,DE,
800631774,Bakum,,DE,
800631775,Bad Kostritz,,DE,
800631777,Ahrensfelde,,DE,
800631780,Roeser,,LU,
800631781,Foetz,,LU,
800631782,Canach,,LU,
800631783,Makindye,,UG,
800631784,Kasusu,,UG,
800631786,Bulambiro,,UG,
800631787,Ouagadougou,,BF,
800631788,Dumbea,,NC,
800631790,Xaya,,MX,
800631791,Uxmal,,MX,
800631792,Tomatlan,,MX,
800631793,Tlacote el Alto,,MX,
800631794,Santa Maria Coronanco,,MX,
800631798,Prieto,,MX,
800631800,Lerma,,MX,
800631801,La Canada,,MX,
800631802,Juarez,,MX,
800631803,Dzibikak,,MX,
800631806,Calaxan,,MX,
800631808,Bucerias,,MX,
800631809,Akumal,,MX,
800631812,Woodenbong,,AU,
800631813,Windermere,,AU,
800631818,Tugun,,AU,
800631819,Teven,,AU,
800631828,Seaford,,AU,
800631830,Rockbank,,AU,
800631832,Raglan,,AU,
800631836,Musk Vale,,AU,
800631840,Little River,,AU,
800631844,Karangi,,AU,
800631846,Glenbrook,,AU,
800631847,Fyshwick,,AU,
800631848,Electrona,,AU,
800631850,Bli Bli,,AU,
800631853,Awaba,,AU,
800631856,Sainte Luce,,MQ,
800631857,Le Lamentin,,MQ,
800631858,Fond Bernier,,MQ,
800631860,Mangrove Cay,,BS,
800631861,Lower Deadmanæs Cay,,BS,
800631862,Wairakei,,NZ,
800631863,Tuakau,,NZ,
800631864,Southbridge,,NZ,
800631865,Parua Bay,,NZ,
800631867,Mahunga,,NZ,
800631869,Earnscleugh,,NZ,
800631870,Days Bay,,NZ,
800631871,Ward,,IE,
800631872,Tirneevin,,IE,
800631875,Stillorgan,,IE,
800631876,Portmarnock,,IE,
800631877,Narraghmore,,IE,
800631879,Mooncoin,,IE,
800631880,Manorcunningham,,IE,
800631881,Kingscourt,,IE,
800631883,Farranfore,,IE,
800631884,Donabate,,IE,
800631885,Dalkey,,IE,
800631886,Cratloe,,IE,
800631888,Clondalkin,,IE,
800631889,Castleisland,,IE,
